,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
5118,0.486,0.919,3,-4.417,1,0.042,0.00815,0.023,0.141,0.484,150.135,audio_features,3q9907zHIA33bByzk7EaXj,spotify:track:3q9907zHIA33bByzk7EaXj,https://api.spotify.com/v1/tracks/3q9907zHIA33bByzk7EaXj,https://api.spotify.com/v1/audio-analysis/3q9907zHIA33bByzk7EaXj,182400,4,hardstyle
5119,0.563,0.919,1,-6.058,1,0.257,0.00188,0.768,0.1,0.43,150.028,audio_features,7cvAk2b1Xg37lyFn8sVTzz,spotify:track:7cvAk2b1Xg37lyFn8sVTzz,https://api.spotify.com/v1/tracks/7cvAk2b1Xg37lyFn8sVTzz,https://api.spotify.com/v1/audio-analysis/7cvAk2b1Xg37lyFn8sVTzz,329049,4,hardstyle
5120,0.684,0.828,6,-7.709,0,0.186,0.0583,0.223,0.564,0.0803,149.98,audio_features,6oORGABaHm2fDLgp0DcIUw,spotify:track:6oORGABaHm2fDLgp0DcIUw,https://api.spotify.com/v1/tracks/6oORGABaHm2fDLgp0DcIUw,https://api.spotify.com/v1/audio-analysis/6oORGABaHm2fDLgp0DcIUw,379215,4,hardstyle
5121,0.559,0.683,0,-6.365,1,0.0414,0.207,0.000908,0.106,0.234,155.018,audio_features,3mO5ww64u6PenPouaRG0uj,spotify:track:3mO5ww64u6PenPouaRG0uj,https://api.spotify.com/v1/tracks/3mO5ww64u6PenPouaRG0uj,https://api.spotify.com/v1/audio-analysis/3mO5ww64u6PenPouaRG0uj,169161,4,hardstyle
5122,0.624,0.965,1,-1.516,1,0.0759,0.00392,0.000184,0.509,0.11,150.001,audio_features,5dQp2ouyrZIc6Mg2qnYP2l,spotify:track:5dQp2ouyrZIc6Mg2qnYP2l,https://api.spotify.com/v1/tracks/5dQp2ouyrZIc6Mg2qnYP2l,https://api.spotify.com/v1/audio-analysis/5dQp2ouyrZIc6Mg2qnYP2l,163130,4,hardstyle
5123,0.43,0.822,10,-4.239,0,0.0325,0.00437,1.94e-06,0.106,0.34,149.908,audio_features,0BGDmwplApiVRFvhKlKBOr,spotify:track:0BGDmwplApiVRFvhKlKBOr,https://api.spotify.com/v1/tracks/0BGDmwplApiVRFvhKlKBOr,https://api.spotify.com/v1/audio-analysis/0BGDmwplApiVRFvhKlKBOr,179201,4,hardstyle
5124,0.434,0.953,9,-4.126,0,0.212,0.0283,0.0395,0.129,0.132,150.006,audio_features,2uIysJManodMFCxv6ktkE6,spotify:track:2uIysJManodMFCxv6ktkE6,https://api.spotify.com/v1/tracks/2uIysJManodMFCxv6ktkE6,https://api.spotify.com/v1/audio-analysis/2uIysJManodMFCxv6ktkE6,164800,4,hardstyle
5125,0.597,0.824,6,-4.053,1,0.0741,0.00463,0.894,0.0491,0.144,150.004,audio_features,41pfw6bbeD1KXXbU44wsws,spotify:track:41pfw6bbeD1KXXbU44wsws,https://api.spotify.com/v1/tracks/41pfw6bbeD1KXXbU44wsws,https://api.spotify.com/v1/audio-analysis/41pfw6bbeD1KXXbU44wsws,384430,4,hardstyle
5126,0.532,0.89,5,-7.175,0,0.0458,0.00338,0.263,0.491,0.382,149.983,audio_features,1ZzwvEblGtDuZJMqhpaKkK,spotify:track:1ZzwvEblGtDuZJMqhpaKkK,https://api.spotify.com/v1/tracks/1ZzwvEblGtDuZJMqhpaKkK,https://api.spotify.com/v1/audio-analysis/1ZzwvEblGtDuZJMqhpaKkK,294600,4,hardstyle
5127,0.797,0.656,5,-5.74,1,0.0948,0.0961,0.49,0.0461,0.344,149.998,audio_features,19wgIwKRVTuKbKJB0lnCG5,spotify:track:19wgIwKRVTuKbKJB0lnCG5,https://api.spotify.com/v1/tracks/19wgIwKRVTuKbKJB0lnCG5,https://api.spotify.com/v1/audio-analysis/19wgIwKRVTuKbKJB0lnCG5,153200,4,hardstyle
5128,0.407,0.982,1,-1.713,1,0.411,0.0111,4.45e-05,0.154,0.243,154.884,audio_features,5Gjyx7VvGZFfxAoQu48Pih,spotify:track:5Gjyx7VvGZFfxAoQu48Pih,https://api.spotify.com/v1/tracks/5Gjyx7VvGZFfxAoQu48Pih,https://api.spotify.com/v1/audio-analysis/5Gjyx7VvGZFfxAoQu48Pih,222071,4,hardstyle
5129,0.637,0.618,7,-8.193,1,0.0697,0.186,0.665,0.0804,0.0398,150.037,audio_features,3K3I4OsLx8wdUAyaRjUnhi,spotify:track:3K3I4OsLx8wdUAyaRjUnhi,https://api.spotify.com/v1/tracks/3K3I4OsLx8wdUAyaRjUnhi,https://api.spotify.com/v1/audio-analysis/3K3I4OsLx8wdUAyaRjUnhi,386220,4,hardstyle
5130,0.445,0.465,2,-6.081,0,0.031,0.00453,0.0,0.0663,0.0383,150.03,audio_features,553UG1ZlRq3TJPTJmzmwdF,spotify:track:553UG1ZlRq3TJPTJmzmwdF,https://api.spotify.com/v1/tracks/553UG1ZlRq3TJPTJmzmwdF,https://api.spotify.com/v1/audio-analysis/553UG1ZlRq3TJPTJmzmwdF,225025,4,hardstyle
5131,0.31,0.925,7,-2.805,1,0.139,0.000147,0.0146,0.162,0.143,155.013,audio_features,3r4RepPZ5RK7byIQZ0u68K,spotify:track:3r4RepPZ5RK7byIQZ0u68K,https://api.spotify.com/v1/tracks/3r4RepPZ5RK7byIQZ0u68K,https://api.spotify.com/v1/audio-analysis/3r4RepPZ5RK7byIQZ0u68K,247303,4,hardstyle
5132,0.531,0.836,6,-9.517,1,0.0368,0.00276,0.458,0.0557,0.237,149.986,audio_features,24ZLvZRLsQp0E9aIqpnoQt,spotify:track:24ZLvZRLsQp0E9aIqpnoQt,https://api.spotify.com/v1/tracks/24ZLvZRLsQp0E9aIqpnoQt,https://api.spotify.com/v1/audio-analysis/24ZLvZRLsQp0E9aIqpnoQt,202664,4,hardstyle
5133,0.623,0.772,10,-5.231,0,0.0612,0.00016,0.573,0.0698,0.156,150.048,audio_features,0DiMjRga2PVQJ9p2eLgKDX,spotify:track:0DiMjRga2PVQJ9p2eLgKDX,https://api.spotify.com/v1/tracks/0DiMjRga2PVQJ9p2eLgKDX,https://api.spotify.com/v1/audio-analysis/0DiMjRga2PVQJ9p2eLgKDX,347556,4,hardstyle
5134,0.383,0.696,9,-12.009,1,0.0951,0.00992,0.349,0.313,0.415,143.995,audio_features,4G7KSnIqS478cOS8MNWCLe,spotify:track:4G7KSnIqS478cOS8MNWCLe,https://api.spotify.com/v1/tracks/4G7KSnIqS478cOS8MNWCLe,https://api.spotify.com/v1/audio-analysis/4G7KSnIqS478cOS8MNWCLe,353440,4,hardstyle
5135,0.462,0.857,0,-3.523,0,0.0342,0.0262,0.278,0.125,0.0692,149.998,audio_features,5RyFj3DQSdT5ts8LbQIuwW,spotify:track:5RyFj3DQSdT5ts8LbQIuwW,https://api.spotify.com/v1/tracks/5RyFj3DQSdT5ts8LbQIuwW,https://api.spotify.com/v1/audio-analysis/5RyFj3DQSdT5ts8LbQIuwW,232000,4,hardstyle
5136,0.518,0.956,4,-3.783,1,0.0644,0.000463,0.462,0.395,0.403,150.044,audio_features,6NGnOu8wGwlz11nrZOAEy3,spotify:track:6NGnOu8wGwlz11nrZOAEy3,https://api.spotify.com/v1/tracks/6NGnOu8wGwlz11nrZOAEy3,https://api.spotify.com/v1/audio-analysis/6NGnOu8wGwlz11nrZOAEy3,208025,4,hardstyle
5137,0.605,0.829,4,-9.331,1,0.0489,0.0223,0.841,0.486,0.164,150.007,audio_features,2WV8JQxDgUb0ET1DuJaJjC,spotify:track:2WV8JQxDgUb0ET1DuJaJjC,https://api.spotify.com/v1/tracks/2WV8JQxDgUb0ET1DuJaJjC,https://api.spotify.com/v1/audio-analysis/2WV8JQxDgUb0ET1DuJaJjC,356462,4,hardstyle
5138,0.507,0.957,11,-3.326,0,0.0721,0.0161,0.197,0.393,0.135,150.051,audio_features,4UtO7AdKg175LGb9a7pSW7,spotify:track:4UtO7AdKg175LGb9a7pSW7,https://api.spotify.com/v1/tracks/4UtO7AdKg175LGb9a7pSW7,https://api.spotify.com/v1/audio-analysis/4UtO7AdKg175LGb9a7pSW7,208812,3,hardstyle
5139,0.529,0.864,11,-3.206,0,0.0541,0.0545,0.00421,0.108,0.29,150.026,audio_features,7EAe6Xb7eJUWU9CUXpWUtD,spotify:track:7EAe6Xb7eJUWU9CUXpWUtD,https://api.spotify.com/v1/tracks/7EAe6Xb7eJUWU9CUXpWUtD,https://api.spotify.com/v1/audio-analysis/7EAe6Xb7eJUWU9CUXpWUtD,302800,4,hardstyle
5140,0.289,0.742,6,-6.032,0,0.0618,0.00378,4.35e-06,0.54,0.0994,149.801,audio_features,6Kf5Rtpdx6wpVSn8TvVKFg,spotify:track:6Kf5Rtpdx6wpVSn8TvVKFg,https://api.spotify.com/v1/tracks/6Kf5Rtpdx6wpVSn8TvVKFg,https://api.spotify.com/v1/audio-analysis/6Kf5Rtpdx6wpVSn8TvVKFg,284212,4,hardstyle
5141,0.546,0.91,5,-3.337,0,0.064,0.0411,0.0,0.353,0.242,155.121,audio_features,5lNy69ss8jGlcrdsT43Ci1,spotify:track:5lNy69ss8jGlcrdsT43Ci1,https://api.spotify.com/v1/tracks/5lNy69ss8jGlcrdsT43Ci1,https://api.spotify.com/v1/audio-analysis/5lNy69ss8jGlcrdsT43Ci1,193568,4,hardstyle
5142,0.676,0.716,9,-5.332,1,0.042,0.0163,0.0591,0.0765,0.801,148.003,audio_features,6VI7vLhAoud7RkRvdz6Rs9,spotify:track:6VI7vLhAoud7RkRvdz6Rs9,https://api.spotify.com/v1/tracks/6VI7vLhAoud7RkRvdz6Rs9,https://api.spotify.com/v1/audio-analysis/6VI7vLhAoud7RkRvdz6Rs9,373677,4,hardstyle
5143,0.65,0.969,5,-7.012,0,0.181,0.0359,0.381,0.0847,0.0396,149.981,audio_features,29KMnJtzfcqKuYAPugsMYN,spotify:track:29KMnJtzfcqKuYAPugsMYN,https://api.spotify.com/v1/tracks/29KMnJtzfcqKuYAPugsMYN,https://api.spotify.com/v1/audio-analysis/29KMnJtzfcqKuYAPugsMYN,406779,3,hardstyle
5144,0.7,0.917,5,-5.678,0,0.0986,0.0551,0.0248,0.118,0.386,150.011,audio_features,1nkXLUltRdXjfRW7mDxWvJ,spotify:track:1nkXLUltRdXjfRW7mDxWvJ,https://api.spotify.com/v1/tracks/1nkXLUltRdXjfRW7mDxWvJ,https://api.spotify.com/v1/audio-analysis/1nkXLUltRdXjfRW7mDxWvJ,368000,4,hardstyle
5145,0.614,0.814,9,-5.633,0,0.0376,0.00964,0.149,0.313,0.226,150.007,audio_features,7Jbjs4r1ATBK1ZQTmGpAU0,spotify:track:7Jbjs4r1ATBK1ZQTmGpAU0,https://api.spotify.com/v1/tracks/7Jbjs4r1ATBK1ZQTmGpAU0,https://api.spotify.com/v1/audio-analysis/7Jbjs4r1ATBK1ZQTmGpAU0,268398,4,hardstyle
5146,0.563,0.909,10,-3.965,1,0.0433,0.0811,1.5e-06,0.0943,0.774,149.925,audio_features,74LLvj0QShtvR5fpufIDtx,spotify:track:74LLvj0QShtvR5fpufIDtx,https://api.spotify.com/v1/tracks/74LLvj0QShtvR5fpufIDtx,https://api.spotify.com/v1/audio-analysis/74LLvj0QShtvR5fpufIDtx,142383,4,hardstyle
5147,0.574,0.995,0,-6.455,0,0.0964,0.00271,0.908,0.0331,0.0768,150.01,audio_features,1MUyZ8NnnK9awXCnneIsXR,spotify:track:1MUyZ8NnnK9awXCnneIsXR,https://api.spotify.com/v1/tracks/1MUyZ8NnnK9awXCnneIsXR,https://api.spotify.com/v1/audio-analysis/1MUyZ8NnnK9awXCnneIsXR,366385,4,hardstyle
5148,0.494,0.931,6,-4.246,0,0.0467,0.0192,0.000718,0.108,0.187,150.037,audio_features,6XrgqWfIax5GjbEk0m3umc,spotify:track:6XrgqWfIax5GjbEk0m3umc,https://api.spotify.com/v1/tracks/6XrgqWfIax5GjbEk0m3umc,https://api.spotify.com/v1/audio-analysis/6XrgqWfIax5GjbEk0m3umc,179217,4,hardstyle
5149,0.453,0.959,9,-3.242,0,0.0932,0.00409,0.00787,0.344,0.257,149.902,audio_features,3XQY0Gt6k2ztbnejUnkyvZ,spotify:track:3XQY0Gt6k2ztbnejUnkyvZ,https://api.spotify.com/v1/tracks/3XQY0Gt6k2ztbnejUnkyvZ,https://api.spotify.com/v1/audio-analysis/3XQY0Gt6k2ztbnejUnkyvZ,204067,4,hardstyle
5150,0.522,0.935,4,-4.804,1,0.0757,0.00121,0.584,0.561,0.437,149.993,audio_features,4JjRAEFB4Z7cJGHE5K8U73,spotify:track:4JjRAEFB4Z7cJGHE5K8U73,https://api.spotify.com/v1/tracks/4JjRAEFB4Z7cJGHE5K8U73,https://api.spotify.com/v1/audio-analysis/4JjRAEFB4Z7cJGHE5K8U73,410030,4,hardstyle
5151,0.459,0.976,9,-6.021,1,0.0698,0.00568,0.704,0.358,0.483,147.997,audio_features,7yGplaQkoPFa73TDvUAQ5B,spotify:track:7yGplaQkoPFa73TDvUAQ5B,https://api.spotify.com/v1/tracks/7yGplaQkoPFa73TDvUAQ5B,https://api.spotify.com/v1/audio-analysis/7yGplaQkoPFa73TDvUAQ5B,326200,4,hardstyle
5152,0.531,0.975,6,-1.096,0,0.0687,0.0175,0.00856,0.0994,0.142,150.021,audio_features,3SDyS0JhNCxgjS4w6S0MJz,spotify:track:3SDyS0JhNCxgjS4w6S0MJz,https://api.spotify.com/v1/tracks/3SDyS0JhNCxgjS4w6S0MJz,https://api.spotify.com/v1/audio-analysis/3SDyS0JhNCxgjS4w6S0MJz,209600,4,hardstyle
5153,0.583,0.963,2,-3.507,1,0.0723,0.00982,0.000679,0.101,0.222,160.016,audio_features,0eSpHVgZCpDYlhKVv9aWB4,spotify:track:0eSpHVgZCpDYlhKVv9aWB4,https://api.spotify.com/v1/tracks/0eSpHVgZCpDYlhKVv9aWB4,https://api.spotify.com/v1/audio-analysis/0eSpHVgZCpDYlhKVv9aWB4,246000,4,hardstyle
5154,0.644,0.829,11,-5.831,0,0.0506,0.105,0.674,0.115,0.417,149.997,audio_features,5yQQ43j4iQA1DF82jFZIQ3,spotify:track:5yQQ43j4iQA1DF82jFZIQ3,https://api.spotify.com/v1/tracks/5yQQ43j4iQA1DF82jFZIQ3,https://api.spotify.com/v1/audio-analysis/5yQQ43j4iQA1DF82jFZIQ3,348800,4,hardstyle
5155,0.449,0.874,10,-3.761,1,0.0493,0.0059,0.0,0.15,0.282,149.842,audio_features,4pT8ovyHxPXRdXsJ2nZ3Io,spotify:track:4pT8ovyHxPXRdXsJ2nZ3Io,https://api.spotify.com/v1/tracks/4pT8ovyHxPXRdXsJ2nZ3Io,https://api.spotify.com/v1/audio-analysis/4pT8ovyHxPXRdXsJ2nZ3Io,178708,4,hardstyle
5156,0.33,0.881,3,-6.401,0,0.139,0.000767,0.0,0.0746,0.256,159.964,audio_features,0Z9J2O5kjOoZi53ZB8krgJ,spotify:track:0Z9J2O5kjOoZi53ZB8krgJ,https://api.spotify.com/v1/tracks/0Z9J2O5kjOoZi53ZB8krgJ,https://api.spotify.com/v1/audio-analysis/0Z9J2O5kjOoZi53ZB8krgJ,228100,4,hardstyle
5157,0.395,0.975,1,-2.112,1,0.102,0.0812,0.00128,0.374,0.107,150.008,audio_features,1hUmNTnyw3t5igaIAjyC8M,spotify:track:1hUmNTnyw3t5igaIAjyC8M,https://api.spotify.com/v1/tracks/1hUmNTnyw3t5igaIAjyC8M,https://api.spotify.com/v1/audio-analysis/1hUmNTnyw3t5igaIAjyC8M,225800,4,hardstyle
5158,0.471,0.928,9,-5.202,0,0.0538,0.00869,0.000353,0.665,0.298,149.912,audio_features,1fXyZrpfhKoGTKDjPGv6b6,spotify:track:1fXyZrpfhKoGTKDjPGv6b6,https://api.spotify.com/v1/tracks/1fXyZrpfhKoGTKDjPGv6b6,https://api.spotify.com/v1/audio-analysis/1fXyZrpfhKoGTKDjPGv6b6,140200,4,hardstyle
5159,0.499,0.811,0,-4.72,0,0.0316,0.2,0.0,0.088,0.397,150.085,audio_features,2YiKZMuXhvWzLsXQVaXqB2,spotify:track:2YiKZMuXhvWzLsXQVaXqB2,https://api.spotify.com/v1/tracks/2YiKZMuXhvWzLsXQVaXqB2,https://api.spotify.com/v1/audio-analysis/2YiKZMuXhvWzLsXQVaXqB2,200000,4,hardstyle
5160,0.53,0.896,1,-4.055,1,0.0838,0.0339,6.87e-05,0.08,0.128,150.097,audio_features,5KFsZYQSrR3yjm4r6ULPvn,spotify:track:5KFsZYQSrR3yjm4r6ULPvn,https://api.spotify.com/v1/tracks/5KFsZYQSrR3yjm4r6ULPvn,https://api.spotify.com/v1/audio-analysis/5KFsZYQSrR3yjm4r6ULPvn,193646,4,hardstyle
5161,0.316,0.987,1,-1.885,1,0.0592,0.000106,0.303,0.183,0.207,154.927,audio_features,1DZn18JmqyPKliIkMIvXAW,spotify:track:1DZn18JmqyPKliIkMIvXAW,https://api.spotify.com/v1/tracks/1DZn18JmqyPKliIkMIvXAW,https://api.spotify.com/v1/audio-analysis/1DZn18JmqyPKliIkMIvXAW,211354,4,hardstyle
5162,0.537,0.99,1,-3.125,1,0.327,0.00485,0.0502,0.363,0.056,155.026,audio_features,17NmB874bglvM5s9WYr8Zq,spotify:track:17NmB874bglvM5s9WYr8Zq,https://api.spotify.com/v1/tracks/17NmB874bglvM5s9WYr8Zq,https://api.spotify.com/v1/audio-analysis/17NmB874bglvM5s9WYr8Zq,199742,4,hardstyle
5163,0.567,0.998,1,-2.282,1,0.167,0.000641,0.477,0.796,0.484,154.985,audio_features,2gWo5xkx4AoFqc589HG8U2,spotify:track:2gWo5xkx4AoFqc589HG8U2,https://api.spotify.com/v1/tracks/2gWo5xkx4AoFqc589HG8U2,https://api.spotify.com/v1/audio-analysis/2gWo5xkx4AoFqc589HG8U2,205873,4,hardstyle
5164,0.273,0.962,1,-5.502,1,0.487,0.00574,0.189,0.181,0.0786,150.015,audio_features,51xMNT1LnMCfAte5L4lKew,spotify:track:51xMNT1LnMCfAte5L4lKew,https://api.spotify.com/v1/tracks/51xMNT1LnMCfAte5L4lKew,https://api.spotify.com/v1/audio-analysis/51xMNT1LnMCfAte5L4lKew,285457,4,hardstyle
5165,0.66,0.946,7,-4.609,1,0.151,0.0453,1.04e-06,0.0638,0.541,149.996,audio_features,5lqbl1dfspdblZtDWHfPOs,spotify:track:5lqbl1dfspdblZtDWHfPOs,https://api.spotify.com/v1/tracks/5lqbl1dfspdblZtDWHfPOs,https://api.spotify.com/v1/audio-analysis/5lqbl1dfspdblZtDWHfPOs,336062,4,hardstyle
5166,0.29,0.568,11,-6.659,1,0.0352,0.328,0.0,0.0675,0.181,149.916,audio_features,6qmOIiLBVOEYXbRFcradtW,spotify:track:6qmOIiLBVOEYXbRFcradtW,https://api.spotify.com/v1/tracks/6qmOIiLBVOEYXbRFcradtW,https://api.spotify.com/v1/audio-analysis/6qmOIiLBVOEYXbRFcradtW,256417,4,hardstyle
5167,0.413,0.832,7,-5.986,0,0.0779,0.0102,1.96e-06,0.38,0.306,159.951,audio_features,0qDSunXZZ2c5HUD0AMeWzd,spotify:track:0qDSunXZZ2c5HUD0AMeWzd,https://api.spotify.com/v1/tracks/0qDSunXZZ2c5HUD0AMeWzd,https://api.spotify.com/v1/audio-analysis/0qDSunXZZ2c5HUD0AMeWzd,228000,4,hardstyle
5168,0.546,0.946,11,-4.938,1,0.0419,0.0042,0.00039,0.145,0.488,149.952,audio_features,3HRcrLUkUGcWJ3uvz1hIQt,spotify:track:3HRcrLUkUGcWJ3uvz1hIQt,https://api.spotify.com/v1/tracks/3HRcrLUkUGcWJ3uvz1hIQt,https://api.spotify.com/v1/audio-analysis/3HRcrLUkUGcWJ3uvz1hIQt,210570,4,hardstyle
5169,0.501,0.971,1,-5.359,1,0.0437,0.000903,0.968,0.0839,0.23,149.995,audio_features,3i5YEH21EQ5qW6l24DXD19,spotify:track:3i5YEH21EQ5qW6l24DXD19,https://api.spotify.com/v1/tracks/3i5YEH21EQ5qW6l24DXD19,https://api.spotify.com/v1/audio-analysis/3i5YEH21EQ5qW6l24DXD19,235000,4,hardstyle
5170,0.459,0.984,11,-3.509,0,0.0977,0.000706,0.193,0.375,0.145,155.034,audio_features,6x7WxdS4KS5QRkpkf8r7bp,spotify:track:6x7WxdS4KS5QRkpkf8r7bp,https://api.spotify.com/v1/tracks/6x7WxdS4KS5QRkpkf8r7bp,https://api.spotify.com/v1/audio-analysis/6x7WxdS4KS5QRkpkf8r7bp,238839,4,hardstyle
5171,0.499,0.861,3,-5.347,1,0.0432,0.0536,4.55e-05,0.0941,0.2,150.01,audio_features,4NDW1oDOBukfZYS9LEtcFZ,spotify:track:4NDW1oDOBukfZYS9LEtcFZ,https://api.spotify.com/v1/tracks/4NDW1oDOBukfZYS9LEtcFZ,https://api.spotify.com/v1/audio-analysis/4NDW1oDOBukfZYS9LEtcFZ,228000,4,hardstyle
5172,0.665,0.938,6,-5.144,0,0.112,0.00331,0.875,0.278,0.392,149.996,audio_features,7rW2mINfPEiVLvCydPWfRG,spotify:track:7rW2mINfPEiVLvCydPWfRG,https://api.spotify.com/v1/tracks/7rW2mINfPEiVLvCydPWfRG,https://api.spotify.com/v1/audio-analysis/7rW2mINfPEiVLvCydPWfRG,386484,4,hardstyle
5173,0.418,0.905,8,-3.262,1,0.142,0.0167,0.000485,0.133,0.223,152.73,audio_features,6IIKXEMcYBYgIYNqt006gD,spotify:track:6IIKXEMcYBYgIYNqt006gD,https://api.spotify.com/v1/tracks/6IIKXEMcYBYgIYNqt006gD,https://api.spotify.com/v1/audio-analysis/6IIKXEMcYBYgIYNqt006gD,215114,4,hardstyle
5174,0.523,0.874,5,-3.149,0,0.0333,0.0998,0.131,0.185,0.196,149.979,audio_features,2yjLRyGQbk0IooaZkRCnP5,spotify:track:2yjLRyGQbk0IooaZkRCnP5,https://api.spotify.com/v1/tracks/2yjLRyGQbk0IooaZkRCnP5,https://api.spotify.com/v1/audio-analysis/2yjLRyGQbk0IooaZkRCnP5,261400,4,hardstyle
5175,0.494,0.992,2,-3.818,0,0.0452,0.00316,0.826,0.0969,0.801,149.996,audio_features,2ewJ7QYTgkatmlTOOWJ5Xg,spotify:track:2ewJ7QYTgkatmlTOOWJ5Xg,https://api.spotify.com/v1/tracks/2ewJ7QYTgkatmlTOOWJ5Xg,https://api.spotify.com/v1/audio-analysis/2ewJ7QYTgkatmlTOOWJ5Xg,338286,4,hardstyle
5176,0.747,0.694,6,-7.482,1,0.0723,0.00133,0.701,0.0555,0.412,144.995,audio_features,4IaaLDBtk5GiKfV6ir70cx,spotify:track:4IaaLDBtk5GiKfV6ir70cx,https://api.spotify.com/v1/tracks/4IaaLDBtk5GiKfV6ir70cx,https://api.spotify.com/v1/audio-analysis/4IaaLDBtk5GiKfV6ir70cx,450119,4,hardstyle
5177,0.479,0.724,11,-7.124,1,0.0983,0.000283,0.614,0.0556,0.735,150.002,audio_features,2ZOzThFqpwuqdP5AqdVdxu,spotify:track:2ZOzThFqpwuqdP5AqdVdxu,https://api.spotify.com/v1/tracks/2ZOzThFqpwuqdP5AqdVdxu,https://api.spotify.com/v1/audio-analysis/2ZOzThFqpwuqdP5AqdVdxu,344805,4,hardstyle
5178,0.726,0.896,10,-8.187,0,0.0851,0.0148,0.942,0.0514,0.272,150.005,audio_features,16uXRCvEKCwATSpmzq5rqE,spotify:track:16uXRCvEKCwATSpmzq5rqE,https://api.spotify.com/v1/tracks/16uXRCvEKCwATSpmzq5rqE,https://api.spotify.com/v1/audio-analysis/16uXRCvEKCwATSpmzq5rqE,348490,4,hardstyle
5179,0.44,0.898,9,-2.911,0,0.0434,0.157,0.0,0.0784,0.124,150.119,audio_features,6YUB4Wv4yJluyWsq3s9gjb,spotify:track:6YUB4Wv4yJluyWsq3s9gjb,https://api.spotify.com/v1/tracks/6YUB4Wv4yJluyWsq3s9gjb,https://api.spotify.com/v1/audio-analysis/6YUB4Wv4yJluyWsq3s9gjb,230400,4,hardstyle
5180,0.45,0.952,2,-6.825,1,0.192,0.00929,3.73e-05,0.335,0.406,150.014,audio_features,4ozFjGuVKzG5G3fSlVErGd,spotify:track:4ozFjGuVKzG5G3fSlVErGd,https://api.spotify.com/v1/tracks/4ozFjGuVKzG5G3fSlVErGd,https://api.spotify.com/v1/audio-analysis/4ozFjGuVKzG5G3fSlVErGd,157148,4,hardstyle
5181,0.457,0.944,8,-1.235,0,0.0666,0.0149,2.08e-05,0.615,0.253,155.024,audio_features,2C5Fl360OkHw4cU4C1hTx5,spotify:track:2C5Fl360OkHw4cU4C1hTx5,https://api.spotify.com/v1/tracks/2C5Fl360OkHw4cU4C1hTx5,https://api.spotify.com/v1/audio-analysis/2C5Fl360OkHw4cU4C1hTx5,210194,4,hardstyle
5182,0.649,0.905,1,-4.663,0,0.0557,0.00468,0.753,0.0805,0.0367,150.01,audio_features,3HlARZB2BlbWma8fzYBZOW,spotify:track:3HlARZB2BlbWma8fzYBZOW,https://api.spotify.com/v1/tracks/3HlARZB2BlbWma8fzYBZOW,https://api.spotify.com/v1/audio-analysis/3HlARZB2BlbWma8fzYBZOW,356800,4,hardstyle
5183,0.47,0.951,8,-5.808,0,0.0606,0.0123,0.00887,0.396,0.271,149.915,audio_features,4jcvNDsGEw6OmYNcG5oWQI,spotify:track:4jcvNDsGEw6OmYNcG5oWQI,https://api.spotify.com/v1/tracks/4jcvNDsGEw6OmYNcG5oWQI,https://api.spotify.com/v1/audio-analysis/4jcvNDsGEw6OmYNcG5oWQI,172821,4,hardstyle
5184,0.504,0.947,4,-4.906,0,0.357,0.0262,0.0,0.418,0.129,154.98,audio_features,6mS3Rb3J89Yk0pARkeZrjB,spotify:track:6mS3Rb3J89Yk0pARkeZrjB,https://api.spotify.com/v1/tracks/6mS3Rb3J89Yk0pARkeZrjB,https://api.spotify.com/v1/audio-analysis/6mS3Rb3J89Yk0pARkeZrjB,280258,4,hardstyle
5185,0.403,0.892,0,-5.346,0,0.0794,0.0434,5.38e-05,0.262,0.109,149.864,audio_features,76pWwOAKhNsHNiQ3EwpXv2,spotify:track:76pWwOAKhNsHNiQ3EwpXv2,https://api.spotify.com/v1/tracks/76pWwOAKhNsHNiQ3EwpXv2,https://api.spotify.com/v1/audio-analysis/76pWwOAKhNsHNiQ3EwpXv2,172200,4,hardstyle
5186,0.37,0.824,9,-3.82,1,0.0944,0.167,3.8e-06,0.972,0.273,155.005,audio_features,6wwAp1Cmkcwc7tlrP9U2X9,spotify:track:6wwAp1Cmkcwc7tlrP9U2X9,https://api.spotify.com/v1/tracks/6wwAp1Cmkcwc7tlrP9U2X9,https://api.spotify.com/v1/audio-analysis/6wwAp1Cmkcwc7tlrP9U2X9,173688,4,hardstyle
5187,0.537,0.978,1,-2.038,0,0.0605,0.000513,1.33e-06,0.51,0.297,150.037,audio_features,0drhA9z3U2NUoF3dM4WeQT,spotify:track:0drhA9z3U2NUoF3dM4WeQT,https://api.spotify.com/v1/tracks/0drhA9z3U2NUoF3dM4WeQT,https://api.spotify.com/v1/audio-analysis/0drhA9z3U2NUoF3dM4WeQT,202929,4,hardstyle
5188,0.554,0.848,5,-4.075,0,0.0745,0.00237,0.0,0.185,0.286,144.996,audio_features,18rHGxr6QDiPieSTo7cUGL,spotify:track:18rHGxr6QDiPieSTo7cUGL,https://api.spotify.com/v1/tracks/18rHGxr6QDiPieSTo7cUGL,https://api.spotify.com/v1/audio-analysis/18rHGxr6QDiPieSTo7cUGL,216441,4,hardstyle
